Plot,Subplot,Date,Exposure,Focus,Openness
JZ,104C,19Jul2021,EV0,AF,0.2151031070113217
JZ,105A,20Jul2021,EV-2,M,0.06922957695512302
JZ,105A,20Jul2021,EV-4,M,0.02664767404357972
JZ,105A,20Jul2021,EV0,M,0.22067413810284825
JZ,105B,20Jul2021,EV-2,AF,0.06262130806336551
JZ,105B,20Jul2021,EV-4,AF,0.0314247079740116
JZ,105B,20Jul2021,EV0,AF,0.1939614813865693
JZ,105C,20Jul2021,EV-2,AF,0.06481242317036065
JZ,105C,20Jul2021,EV-4,AF,0.030291884864380798
JZ,105C,20Jul2021,EV0,AF,0.1597034887793297
JZ,106A,19Jul2021,EV-2,AF,0.10152981867768464
JZ,106A,19Jul2021,EV-4,AF,0.06056539133582623
JZ,106A,19Jul2021,EV0,AF,0.16344525481884598
JZ,106B,19Jul2021,EV-2,M,0.14906513513603034
JZ,106B,19Jul2021,EV-4,M,0.08213553433201945
JZ,106B,19Jul2021,EV0,M,0.29758010389337397
JZ,106C,19Jul2021,EV-2,AF,0.15669919651592887
JZ,106C,19Jul2021,EV-4,AF,0.09363072141485301
JZ,106C,19Jul2021,EV0,AF,0.29043254757629
JZ,107A,20Jul2021,EV-2,AF,0.09578675968099351
JZ,107A,20Jul2021,EV-4,AF,0.04134345742547525
JZ,107A,20Jul2021,EV0,AF,0.3434872146411893
JZ,107B,20Jul2021,EV-2,AF,0.10506675032435286
JZ,107B,20Jul2021,EV-4,AF,0.08199670338845405
JZ,107B,20Jul2021,EV0,AF,0.16151032405756247
JZ,107C,20Jul2021,EV-2,AF,0.062295510507906805
JZ,107C,20Jul2021,EV-4,AF,0.021850769537994908
JZ,107C,20Jul2021,EV0,AF,0.18208654187938644
JZ,108A,19Jul2021,EV-2,AF,0.12867970090441408
JZ,108A,19Jul2021,EV-4,AF,0.0750388737705259
JZ,108A,19Jul2021,EV0,AF,0.25533826225383455
JZ,108B,19Jul2021,EV-2,M,0.16622521204841445
JZ,108B,19Jul2021,EV-4,M,0.06853329737997288
JZ,108B,19Jul2021,EV0,M,0.37833872035401866
JZ,108C,19Jul2021,EV-2,M,0.09532216615177225
JZ,108C,19Jul2021,EV-4,M,0.03980790878601336
JZ,108C,19Jul2021,EV0,M,0.26584952213079077
JZ,109A,20Jul2021,EV-2,AF,0.06486758475125476
JZ,109A,20Jul2021,EV-4,AF,0.029609454867149006
JZ,109A,20Jul2021,EV0,AF,0.26547868103267097
JZ,109B,20Jul2021,EV-2,AF,0.09668190495207647
JZ,109B,20Jul2021,EV-4,AF,0.059392901216393124
JZ,109B,20Jul2021,EV0,AF,0.22546868467672848
JZ,109C,20Jul2021,EV-2,AF,0.13749476059495352
JZ,109C,20Jul2021,EV-4,AF,0.09200544036784933
JZ,109C,20Jul2021,EV0,AF,0.23027566326471452
JZ,110A,21May2021,EV-2,AF,0.0824609840953689
JZ,110A,21May2021,EV-4,AF,0.03326773120346872
JZ,110A,21May2021,EV0,AF,0.20488713292256105
JZ,110B,21May2021,EV-2,AF,0.1508768015268408
JZ,110B,21May2021,EV-4,AF,0.11187131341473187
JZ,110B,21May2021,EV0,AF,0.23763069972137862
JZ,110C,21May2021,EV-2,AF,0.12950331924291664
JZ,110C,21May2021,EV-4,AF,0.05622288757702823
JZ,110C,21May2021,EV0,AF,0.3137942413814583
JZ,111A,20Jul2021,EV-2,M,0.11423308776832755
JZ,111A,20Jul2021,EV-4,M,0.046277408329591284
JZ,111A,20Jul2021,EV0,M,0.3564141519266205
JZ,111B,20Jul2021,EV-2,AF,0.07080257450592045
JZ,111B,20Jul2021,EV-4,AF,0.023496609140683158
JZ,111B,20Jul2021,EV0,AF,0.23147224029420632
JZ,111C,20Jul2021,EV-2,AF,0.058468673119957834
JZ,111C,20Jul2021,EV-4,AF,0.025285320172407554
JZ,111C,20Jul2021,EV0,AF,0.15023029220677575
JZ,112A,20Jul2021,EV-2,M,0.06647508825802842
JZ,112A,20Jul2021,EV-4,M,0.029503719269260154
JZ,112A,20Jul2021,EV0,M,0.24353352846534057
JZ,112B,20Jul2021,EV-2,M,0.061106937241664376
JZ,112B,20Jul2021,EV-4,M,0.024153517731928188
JZ,112B,20Jul2021,EV0,M,0.1631415825028666
JZ,112C,20Jul2021,EV-2,AF,0.06053837193332756
JZ,112C,20Jul2021,EV-4,AF,0.031118921963626336
JZ,112C,20Jul2021,EV0,AF,0.1570233908455657
JZ,113A,20Jul2021,EV-2,M,0.1314367395451318
JZ,113A,20Jul2021,EV-4,M,0.05278797743876572
JZ,113A,20Jul2021,EV0,M,0.35521631244089086
JZ,113B,20Jul2021,EV-2,AF,0.09876233320279326
JZ,113B,20Jul2021,EV-4,AF,0.044382723051358146
JZ,113B,20Jul2021,EV0,AF,0.21379420645257594
JZ,113C,20Jul2021,EV-2,M,0.08165191006899833
JZ,113C,20Jul2021,EV-4,M,0.04006731880164327
JZ,113C,20Jul2021,EV0,M,0.17126200079790682
JZ,114A,20Jul2021,EV-2,M,0.06838780484593374
JZ,114A,20Jul2021,EV-4,M,0.03554197175564196
JZ,114A,20Jul2021,EV0,M,0.12628243097429692
JZ,114B,20Jul2021,EV-2,AF,0.07161146481818181
JZ,114B,20Jul2021,EV-4,AF,0.0348629741878264
JZ,114B,20Jul2021,EV0,AF,0.1608346371158457
JZ,114C,20Jul2021,EV-2,M,0.11725168552421569
JZ,114C,20Jul2021,EV-4,M,0.043906480022633976
JZ,114C,20Jul2021,EV0,M,0.3361633373901323
JZ,115A,20Jul2021,EV-2,M,0.12746102854391045
JZ,115A,20Jul2021,EV-4,M,0.05779320398173765
JZ,115A,20Jul2021,EV0,M,0.36132307830668187
JZ,115B,20Jul2021,EV-2,AF,0.08800025551850382
JZ,115B,20Jul2021,EV-4,AF,0.04166600662503213
JZ,115B,20Jul2021,EV0,AF,0.18695981002664433
JZ,115C,20Jul2021,EV-2,AF,0.09836617670203585
JZ,115C,20Jul2021,EV-4,AF,0.05086558501679772
JZ,115C,20Jul2021,EV0,AF,0.17972412420425293
JZ,116A,21May2021,EV-2,M,0.11432976296650937
JZ,116A,21May2021,EV-4,M,0.0487979349352675
JZ,116A,21May2021,EV0,M,0.22921581475534283
JZ,116B,21May2021,EV-2,AF,0.10712879053426666
JZ,116B,21May2021,EV-4,AF,0.058219437114324604
JZ,116B,21May2021,EV0,AF,0.23257122883500753
JZ,116C,21May2021,EV-2,AF,0.08198937689132943
JZ,116C,21May2021,EV-4,AF,0.044440047552969986
JZ,116C,21May2021,EV0,AF,0.17639853555858465
JZ,117A,21May2021,EV-2,AF,0.20207720643978383
JZ,117A,21May2021,EV-4,AF,0.15154427181512956
JZ,117A,21May2021,EV0,AF,0.3323921454866716
JZ,117B,21May2021,EV-2,AF,0.14299944545061555
JZ,117B,21May2021,EV-4,AF,0.07820838132145971
JZ,117B,21May2021,EV0,AF,0.25521719517461033
JZ,117C,21May2021,EV-2,M,0.08660247364751275
JZ,117C,21May2021,EV-4,M,0.04585867289196867
JZ,117C,21May2021,EV0,M,0.22510099797463162
JZ,118A,21May2021,EV-2,AF,0.100003662474133
JZ,118A,21May2021,EV-4,AF,0.05510038555428143
JZ,118A,21May2021,EV0,AF,0.20103121518668376
JZ,118B,21May2021,EV-2,AF,0.09045950009089497
JZ,118B,21May2021,EV-4,AF,0.04362644743116371
JZ,118B,21May2021,EV0,AF,0.27242627131643476
JZ,118C,21May2021,EV-2,AF,0.10507928937312148
JZ,118C,21May2021,EV-4,AF,0.05953113263914363
JZ,118C,21May2021,EV0,AF,0.22780900528181
JZ,119A,21May2021,EV-2,M,0.07349942520512043
JZ,119A,21May2021,EV-4,M,0.03779381287792831
JZ,119A,21May2021,EV0,M,0.19321875080483164
JZ,119B,21May2021,EV-2,AF,0.08386023238862061
JZ,119B,21May2021,EV-4,AF,0.057642135605607395
JZ,119B,21May2021,EV0,AF,0.15981278298225737
JZ,119C,21May2021,EV-2,AF,0.08393009246412432
JZ,119C,21May2021,EV-4,AF,0.04753873737007537
JZ,119C,21May2021,EV0,AF,0.21605686469061175
JZ,120A,21May2021,EV-2,AF,0.09946800544030726
JZ,120A,21May2021,EV-4,AF,0.0567426131523978
JZ,120A,21May2021,EV0,AF,0.21456458919920218
JZ,120B,21May2021,EV-2,AF,0.11034657674442518
JZ,120B,21May2021,EV-4,AF,0.06779325285770589
JZ,120B,21May2021,EV0,AF,0.20324072498566076
JZ,120C,21May2021,EV-2,AF,0.08428918277851773
JZ,120C,21May2021,EV-4,AF,0.040233782499837036
JZ,120C,21May2021,EV0,AF,0.18660063605405025
